,Unnamed: 0,description,img,tags,title
96718B,4106,"Locação de decoração de festa infantil de alto padrão. 
 
Pacote composto por: 
 # Mesa central com aproximadamente 1,5 m; 
# Mesa rebaixo 
# 2 bandejas com pé torneado azul 
# 2 bandejas rosas 
# 2 bandejas com forração azul; 
#2 porta retrato com o tema 
# placa com o tema para fundo da decoração 
# 2 bandejas azul 
# suportes com flores artificiais 
# 1 bolo cenográfico; 
# 2 cachepots com bola de grama artificial; 
# Fundo com cortinado e arco de balões. 
# 4 displays de chão 
# forração de chão 
 
 
Desenvolvida com materiais de primeira qualidade nossas decorações tem como objetivo encantar nossos pequenos clientes e surpreender seus convidados. 
 
Essa decoração pode ser desenvolvida com a temática, ursos, ursas, bonecas de pano. Na cor de sua preferencia. 
Proporcione a seu filho uma festa perfeita! 
Banner, Doces e flores naturais não inclusas no valor. 
Atendemos: São Paulo, Grande SP, ABCD, Jundiaí, Mairiporã, Atibaia, Itaquaquecetuba e adjacências. 
O valor de locação informado no anuncio será acrescido de frete. 
 
 
Não trabalhamos com vendas de decorações!",https://img.elo7.com.br/product/main/18EC56E/decoracao-soy-luna-decoracao-adulto.jpg,"soy luna,decoração rústica mulher maravilha,decoração rústica,derepente40,decoração festa 40 anos,festaderepente40,decoração provençal princesa sofia,aniversário,lembrancinha soy luna,festa infantil,festa clean,festa adulto,decoração festa 30 anos,lembrancinhas,decoração de festa infantil,festa chá revelação,decoração,festa rustica,festa provençal,derepente30,festa,decoração luna,festa infantil soy luna,decoração soy luna,decoração de festa,festa soy luna,soy luna party",Decoração Soy Luna
A822B5,4187,"Almofadas confeccionadas com tricoline, forrada com material sintético, preenchida com fibra sintética antialérgica. 
Tamanho da estrela: 40cm × 38cm. 
Tamanho da lua: 33cm × 18,5cm. 
Tamanho da nuvem: 41cm × 27cm.",https://img.elo7.com.br/product/main/1A94B9F/almofadas-lua-nuvem-e-estrela-estrela.jpg,"almofada,almofada lua,estrela,decoração,bebê,almofada elefante,borboleta vg,nuvem,almofada estrela,lua,nuvens e estrelas,edredom,almofada nuvem,almofada chuva de amor",Almofadas lua nuvem e estrela
B5C043,4217,"sache em tecido de algodão, recheado com manta siliconada, fitinha de cetim e florzinha também em cetim. 
embalados um a um em saquinhos de celofane e fechados também com fitinha de cetim, prontos para presentear. Acompanha um tercinho. 
acompanha tag de agradecimento. 
por ser um produto totalmente artesanal, pode sofrer pequenas alterações. 
tamanho - 9 cm de largura por 6 cm de altura, sem contar a fitinha. 
querendo saber o valor do frete, pergunte nas mensagens que responderei rapidamente. Pedidos feitos e cancelados prejudicam a avaliação da loja pelo site elo 7. 
consulte outras opções de tecidos, fita e flor.",https://img.elo7.com.br/product/main/1CC08B9/lembrancinha-batizado-lembranca-perfumada.jpg,"tag,batizado menina,lembrancinhas,tercinho,sachê em tecido,lembrancinha rosa,sachê perfumado,lembrança urso,terço,sachê coração,sache rosa,coração,lembrança perfumada,bebê,brinde,batizado,sachê batizado,menina,sachê,lebrancinha tecido,sachê perfumado para batizado,lembrancinha batizado menina,flores,lembrancinha batizado,mimo",lembrancinha batizado menina
95B06B,4224,"Copo shake ou twister de acrílico com tampa e canudo, personalizado com tema da festa e dados do(a) aniversariante. Personalizamos também com logo da empresa e dizeres. 
 
=> ADESIVO IMPERMEÁVEL => Não mancha => Pode lavar! 
 
=> Cores: azul bic, azul tiffany, amarelo, verde, laranja, vermelho, roxo, rosa, incolor e fumê/preto. 
 
=======TAMANHOS E VALORES======= 
Copo mini shake 300ml = R$ 4,50 (veja o modelo nas fotos do anúncio) 
Copo shake 570ml = R$ 5,50 (veja o modelo nas fotos do anúncio) 
Copo twister 700ml = R$ 6,50 (veja o modelo nas fotos do anúncio) 
 
Informe na compra o tamanho que prefere. Caso escolha o copo de 570ml ou 700ml, faremos o ajuste do valor em seguida. 
================================= 
 
** PERSONALIZAÇÃO EM QUALQUER TEMA** 
 
PEDIDO MÍNIMO: 15 UNIDADES 
Para menor quantidade consulte o valor. Fazemos a partir de 5 unidades. 
 
Enviamos para todo Brasil. Para a cidade do Rio, além da opção dos Correios, entregamos direto em sua residência, empresa ou escola (mediante taxa, de acordo com o bairro), ou ainda pode-se fazer a retirada em Marechal Hermes. 
 
Prazo de Produção: Total de 11 dias úteis (após a confirmação do pagamento e envio dos dados até às 17h dos dias úteis) ou a combinar de acordo com a necessidade (sob consulta prévia). O ENVIO DA ARTE PARA APROVAÇÃO É FEITO ENTRE 2 E 8 DIAS ÚTEIS, DE ACORDO COM NOSSA DEMANDA. 
 
ATENÇÃO: O PRAZO SE ALTERA SE HOUVER ALGUMA ALTERAÇÃO NA ARTE OU SE A ARTE FOR APROVADA APÓS AS 17H, EM DIAS NÃO ÚTEIS OU EM DIAS POSTERIORES AO DO ENVIO, ONDE É ACRESCIDO 1 DIA ÚTIL PARA CADA DIA E/OU ALTERAÇÃO. 
 
Os pedidos com prazo abaixo dos informados acima são considerados de urgência e há um acréscimo de 12% no valor do pedido (consultar disponibilidade). 
 
* Confirmação de pagamento, envio de dados, solicitação de modificação e aprovação da arte após as 17h e em dias não úteis, serão contados a partir do dia útil seguinte.",https://img.elo7.com.br/product/main/1795B36/copo-shake-twister-pequena-sereia-papel-e-cia.jpg,"500ml,personalizado,brinde infantil,lembrancinha infantil,copo pequena sereia,copo twister,700ml,copinho com canudo,copo personalizado para lembrancinha,lembrancinha personalizada,700 ml,enfeite de mesa,sereia,canudo,copo com canudo,aniversário,copo,300ml,lembrancinhas de aniversário infantil,copo shake,copo personalizado sereia,shake,centro de mesa pequena sereia,copo acrílico,brinde corporativo,twister,lembrancinha pequena sereia,dia das crianças,copo sereia",Copo com Canudo Shake Twister Pequena Sereia
9A08DA,4339,"Kit enfermagem 
 
Bolsa grande para vc que precisa de mto espaço, porta jaleco para seu jaleco ficar sempre passadinho e branquinho e uma necessaire para sua bolsa ficar mais organizada!!",https://img.elo7.com.br/product/main/1F2F96D/kit-enfermagem-necessaire.jpg,"porta jaleco,bolsa enfermagem,planejamento mensal,kit enfermagem,médica,jaleco tecnico enfermagem,jaleco,enfermagem,necessaire multiuso,necessaire,faculdade,esteto,profissional da saúde,bolsa,técnico enfermagem,estetoscópio,presente para medica,enfermeira",Kit enfermagem
C13638,4461,"Suportes para doces e bolo festa Mexicana - ALUGUEL DISPONÍVEL NA CIDADE DE SÃO PAULO E ADJACÊNCIAS 
 
Seleção de peças inspiradas em Festas Mexicanas pronta para seu evento ficar ainda mais incrível! Elaboramos este kit de 14 peças para você montar sua festa em casa ou incrementar a mesa do buffet! 
 
O kit vem com 14 peças, que são: 
03 cactos verdes de madeira 25x18cm 
01 caveira mexicana de cerâmica 
01 boleira rosa pink de madeira laqueada TAMANHO 28 diam X 20CM ALTURA 
01 caixa altura de madeira roxa 20x20x8cm 
02 vasos amarelos de cerâmica M lisos TAMANHO12 X 18CM altura 
02 bancos coloniais azul royal de madeira 21,5 x 15 x 16cm altura 
02 suportes doce rosa pink de metal TAMANHO 30 X 12CM ALTURA 
01 bandeja laranja de madeira com pe?s resina laranja 29,5x15x4cm 
01 vaso verde P de cerâmica TAMANHO10 X 8CM altura 
 
Nossos kits são apenas sugestões, você pode modificá-los como desejar! 
 
Para ENCOMENDAR OU MODIFICAR SEU KIT entre em contato com a loja através do botão CONTATE VENDEDOR informando o seu CEP e data de sua festa que checamos valores de entrega, disponibilidade do kit e possíveis trocas de produtos. 
 
ATENDEMOS PARA RETIRADAS E ENTREGAS EM MOEMA, RESPECTIVAMENTE ÀS SEXTAS E SEGUNDAS, COM HORA MARCADA ENTRE 10 E 16H, OU A COMBINAR, DE ACORDO COM O DIA DA FESTA. 
 
VOCÊ AINDA PODE INCREMENTAR SUA FESTA COM NOSSA PAPELARIA PERSONALIZADA NO TEMA ESCOLHIDO. VEJA COM O VENDEDOR! 
 
OBS: Produto válido apenas para locação na cidade de São Paulo e adjacências!",https://img.elo7.com.br/product/main/1E9926A/suportes-para-doces-e-bolo-festa-mexicana-kit-de-festa.jpg,"aluguel de suportes para doces,aluguel de bandejas para doces,suporte de festa,festa neon,decoração clean,festa de 40 anos feminina,kit festa aluguel,decoração festa neon,aluguel de bolacha de madeira,festa mexicana,aluguel,prato para doces aluguel,decoração festa 30 anos,locação de decoração de festa infantil,festa menino,festa em casa,festa,porta doces locação,suporte para bolo locação,porcelana aluguel,pratos doce para festas,decoração para mesa de festa,kit festa neon,boleira,suporte doce festa aluguel,decoração de festa balada,bandeja,louças para locação,aluguel decoracao festa de 15 anos em provencal,suporte para doces,paulo,suporte para bolo e doces locação,aluguel de decoracao festa neon",Suportes para doces e bolo festa Mexicana ALUGUEL
53C7B8,4518,"Tamanho Máximo 15cm. 
Estamos trabalhando agora com barbante vermelho entre as cabeças do mickey.",https://img.elo7.com.br/product/main/D13E79/letra-bandeirola-mickey-mouse-festainfantil.jpg,"mouse,letras,mickey mouse,festa,mickeymouse,bandeirolas,papelariapersonalizada,cabeça,decoracaodefesta,festainfantil,boné,minnie mouse,bandeirola mickey,festamickey,mickey",Letra Bandeirola Mickey Mouse
8AD3A0,4749,"Excelente opção para presente, com exclusividade e qualidade Fotográfica. 
Ideal para datas especiais como: dia das mães, pais, avós, aniversários, 
namorados, amigos secretos,dias dos professores entre outros. 
A Camiseta pode ser personalizada com fotos e mensagens especiais, 
A personalização também pode ter um caráter comercial, promovendo a marca do cliente, produto ou promoções. 
 
Temos os seguintes Modelos: 
 
Camiseta Polo Feminina 
Camiseta Polo Masculina 
Camiseta Feminina Baby-Look 
Camiseta Tradicional-Unissex 
Camiseta Infantil 
Regata Feminina 
Regata Masculina 
 
Adulto: P - M - G - GG 
 
Infantil: 2 - 4 - 6 - 8 - 10 - 12 - 14 - 16 
 
Os tamanhos podem sofrer variação de até 1,5cm. 
 
Tradicional_____________________Baby look____________________________Infantil 
P - 67x48cm___________________P - 53x39cm_________________________2 - 39x32cm 
M -71x51cm____________________M - 57x42cm________________________4 - 42x31cm 
G -75x55cm____________________G - 59x43cm________________________6 - 45x30cm 
GG - 77x56cm__________________GG - 60x44cm_______________________8 - 49x35cm 
_________________________________________________________________10 - 52x37cm 
_________________________________________________________________12 - 53x40cm 
_________________________________________________________________14 - 58x41cm 
_________________________________________________________________16 - 65x45cm 
 
Material: Poliester 
Cor: Branco 
Aplicação: Sublimação 
Área de impressão: 29 x 40 cm 
 
PODE SER PERSONALIZADO DO JEITO QUE VOCÊ QUISER... 
 
Para personalizar basta colocar os detalhes no campo Observações ou solicitar por mensagem 
a cada alteração enviamos um preview para aprovação 
O produto será confeccionado, assim que aprovado o preview e o pagamento. 
 
Preços especiais para compras no atacado 
 
OBS: Não cobramos valor adicional por cores, ou alterações realizadas na arte 
 
Entregamos em todo o Brasil!",https://img.elo7.com.br/product/main/15D3F36/camiseta-baby-look-frases-bodas.jpg,"camiseta,coleção,the wall,camisetas com frases de aniversariante,baby look,personalizado,esporte,cervejaria,bandas,be,chabar,hi fi,dia do vovô,camiseta frase engraçada,namorados,frases engracadas para casamento,dia dos avós,vodka,aniversário,frases engracadas cha de bebe,chá,camiseta frase,boteco,coffee,brinde,presente,camiseta com frases motivacionais,frases para camiseta de aniversario,camisetas femininas frases engracadas,frases chas de bebe,xícara,frases,baby,sublimação,dia das mães",Camiseta Baby-Look - Frases
C27D74,4949,"FORMINHA DE MODELAR MASSINHA 50 UNIDADES 
 
MODELOS COM FORMAS E CORES VARIADOS 
 
MATERIAL: PLÁSTICO 
 
Comprimento 4 cm 
 
Altura 1,5 cm 
 
SÃO 10 MODELOS EM QUANTIDADES ALEATÓRIAS 
 
BORBOLETA, CACHORRO, CARRINHO, COELHO, CORAÇÃO, ELEFANTE, PATO, PEIXE, TARTARUGA. 
 
CORES SORTIDAS. 
 
COMPRE AS MASSINHAS E AS FORMINHAS PARA LEMBRANCINHA DAS SUAS FESTAS 
 
VEJA TODOS OS NOSSOS PRODUTOS 
 
O PRAZO DE ENTREGA SE REFERE A ENTREGA DOS CORREIOS APÓS A POSTAGEM 
 
PRAZO DE POSTAGEM DE ATÉ 02 ( DOIS ) DIAS UTEIS",https://img.elo7.com.br/product/main/1FB4DD4/forminha-de-modelar-massinha-pacote-c-50-unid.jpg,"kit modelar,massinha,molde para massinha,forminha de modelar,modelador de massinha,molde para modelagem,forminha massinha,forma de modelar,formas de massinhas,forminhas,molde para modelar massinha,forminha de modelar massinha,kit com 50 forminhas de modelar massinha",FORMINHA DE MODELAR MASSINHA PACOTE C/ 50 UNID
A9C669,5092,"Placa Personalizada Patrulha Canina 
 
Produzida em papel de alta gramatura, impressão a laser e corte eletrônico. 
 
Fazemos em qualquer tema!!! 
 
Tamanho - 30 cm x 42 cm",https://img.elo7.com.br/product/main/1AD81E5/placa-personalizada-patrulha-canina-elipse-personalizada-patrulha-canina.jpg,"elipse personalizada patrulha canina,patrulha canina,placa personalizada patrulha canina,festa patrulha canina,masha e o urso,l,patrulha,equestria girls,festa,elipse patrulha canina,placa,painel personalizado,painel patrulha canina,placa personalizada,paw patrol,placa patrulha canina,totem",Placa Personalizada Patrulha Canina
993C73,5123,"KIT DECORAÇÃO + PAINEL 
O KIT CONTÉM: 
 
- 6 PERSONAGENS DE MESA: impressos em papel offset 180g com fundo e suporte em EVA reforçado; medidas aproximadas entre 20-30cm. 
- 5 CACHEPÔS: para guloseimas, centro de mesa, lembrancinhas ou o que sua imaginação quiser! :D 
- BANDEIROLAS: parabéns OU nome da criança; possuem 20cm altura, impressas em papel 120g 
- 2 SUPORTES: para colocar docinhos ou personalizados, medidas aproximadas 23x23cm, feitos em papel cartão reforçado no fundo para melhor sustentação e resistência. 
- 1 PAINEL: impresso em papel 120g com fundo em EVA, medidas aproximadas 43-45cm de altura, a largura depende da forma do painel. 
 
- Os kits são totalmente artesanais, feitos pela Equipe Euphoria. 
- Os itens são adaptados a TODOS OS TEMAS, mediante consulta de conteúdo digital em alta resolução para trabalhar. 
- As cores do EVA e suportes dependem da disponibilidade do fornecedor, logo as CORES PODEM VARIAR, mas sempre dentro do padrão das cores do tema desejado. 
- ITENS EXTRAS NAS FOTOS, ALÉM DOS CITADOS NA DESCRIÇÃO, FAVOR CONSULTAR VALORES! 
- No kit básico: personagens, varal, cachepôs e suportes, não são permitidas trocas de itens. Caso não deseje uma dessas peças, será cobrado o valor das peças restantes a unidade avulsa. 
 
OBS: Ao finalizar a compra ENTRE EM CONTATO para definir o TEMA E DEMAIS DETALHES! 
 
---> CÁLCULO DE FRETE! 
O site Elo 7 é quem define o valor. Somente colocamos as dimensões do produto. 
Para saber qualo valor do Frete: 
- DÊ INÍCIO A COMPRA; 
- EUPHORIA MARCARÁ AS DIMENSÕES DO PRODUTO 
- O SITE ELO 7 FAZ O CÁLCULO AUTOMÁTICO. 
- O CLIENTE ACEITA O VALOR E SEGUE COM A COMPRA OU CANCELA. 
 
ATENÇÃO! Em função da alta demanda de mensagens diárias da página não estamos conseguindo atender e responder a todos imediatamente. 
Peço a paciência e colaboração de todos os contatos. 
As mensagens estão sendo respondidas e pedidos atendidos em ordem de chegada na caixa de mensagem. 
Obrigada por cada cliente Euphoria! Vcs tornam um sonho realidade todos os dias! <3",https://img.elo7.com.br/product/main/1AC1E78/kit-decoracao-vingadores-cute.jpg,"kit decoração,decoração legal,festa vingadores,euphoria,decoração de aniversário,kit festa,decoração super wings,pegue e monte vingadores,aniversário vingadores,decoração de festa vingadores,decoração minei,vingadores,decoração vingadores,decoração infantil,papelaria personalizada,vingadores cute,kit,ideias festa vingadores,personalizado,decoração,festa na escola vingadores,personalizados vingadores,decoração vingadores cute,aniversario vingadores baby,lembrancinhas,mickey,decoração linda,pegue e monte",KIT DECORAÇÃO VINGADORES CUTE
5AB608,5249,"Borboleta gigante. 
Serve para pintar em camisetas, tapetes, panos de copa, panos de cobrir fogão e outros.",https://img.elo7.com.br/product/main/E3A9A1/molde-vazado-para-pintura-em-tecido-molde-vazado.jpg,"casa,pintura,moldes para pintura em tecido,pano de copa,pintura em tecido,toalha para fogão,moldes vazados para pintura em tecido,noivos,tecido,copa,fogão,molde vazado",Molde vazado para pintura em tecido
3D5259,5898,"BOLO CENOGRÁFICO HARRY POTTER 
LOCAÇÃO SOMENTE SÃO PAULO - SP",https://img.elo7.com.br/product/main/94E0C8/bolo-harry-potter-biscuit.jpg,"potter,bolo cenografico harry potter,hermione,menino,hogwarts,bolo cenográfico,cenográfico,bolo,rick and morty,bolo fake harry potter,grifinoria,fake,morty,harry potter,biscuit,bolo harry potter,harry",BOLO HARRY POTTER
60BDF7,6027,"Apliques da turma do chaves para tubetes ,lembrancinhas e enfeitar sua festa como desejar 
 
=========NÃO FAÇA O PEDIDO SEM LER ATENTAMENTE TODOS OS DADOS DO PRODUTO E OS PRAZOS DE PRODUÇÃO E ENTREGA!!! ========= 
 
Kit com 20 ApliquesCHAVES para tubetes e lembrancinhas. Use para enfeitar sua festa como desejar! 
 
Apliques personalizado em papel couche alta gramatura 
Tamanho varia de 5cm a 7 cm de altura dependendo da imagem do personagem. 
 
não é possível escolher a quantidade de cada personagem) 
 
 Pedido mínimo 01 kit 
 
PRAZO DE PRODUÇÃO DE 05 DIAS ÚTEIS APÓS O ELO7 CONFIRMAR O PAGAMENTO 
======================================== 
 
***FRETE FIXO para todo o Brasil R$ 10,00 (envio por carta registrada E O PRAZO DOS CORREIOS É O DIA DA POSTAGEM +05 DAS ÚTEIS). 
 
*****Consulte e acrescente outros produtos a sua compra clicando em continuar comprando. ***** 
 
***** Ao realizar o pedido você declara que leu a descrição do anuncio e concorda com todas as especificações, prazos de produção e politicas da loja! ******",https://img.elo7.com.br/product/main/F36FA7/apliques-frozen-para-tubetes-3d.jpg,"enfeite,totem,festa,3d,vera,lembrancinhas,kit festa chaves,festa chaves,personalizado,tag de bolo,aplique,avent brasil,chaves,gatinha,tubete",kit com 20 Apliques Chaves para tubetes
951B9A,6164,"necessaire em lona personalizada 
estampa digital 
fazemos vários temas 
arte grátis 
 
***** NÃO ACOMPANHAM EMBALAGENS**********",https://img.elo7.com.br/product/main/20EBF14/necessaire-personalizada.jpg,"necessaire,festa,bolsinha,personalizado,brindes personalizados,necesserie personalizada,necessarie personalizada,lembrança,lancheira,necesser personalizada,necessaire personalizada,personalizada,brinde,mochilinha infantil,noiva,bolsinha de vinil,bolsa,mochila personalizada,maletinha de vinil,necessaire personalizada festa infantil,bolsinha de lona",necessaire Personalizada
