oid,ind,description,img,tags,title
988AA4,1561,"Fantasia Bela confeccionada em tecido cetim charmouse e cristal com aplicação de flores. 
Tamanho disponiveis: Manequim 38/48",https://img.elo7.com.br/product/main/180BAFD/fantasia-bela-bela-e-a-fera-bela-disney.jpg,"vestido bela e a fera,fantasia bela e a fera,tamanho adulto,princesa bela,fantasia bela e fera adulto",Fantasia Bela (Bela e a Fera)
97A693,1562,"Locação de Bolo cenográfico em biscuit. 
 
Trabalhamos com locação para a grande São Paulo, mediante disponibilidade de agenda. 
 
Antes de clicar em Comprar, entre em contato para verificar a disponibilidade de agenda para a data do seu evento. 
 
A retirada e a devolução do bolo devem ser feitas pelo cliente. Caso você prefira que a gente entregue e retire, uma taxa será acrescentada. 
 
Consulte-nos também caso deseje comprar o bolo ao invés de alugar. 
 
Em caso de dúvidas, entre em contato conosco!",https://img.elo7.com.br/product/main/18C5C08/bolo-cenografico-casamento-casamento.jpg,"bolo fake casamento,casamento,cas bolo cenograf,bolo cenográfico casamento,bolo cenográfico,locação,bolo biscuit,bolo de casamento,bolo fake,bolo",Bolo Cenográfico Casamento
CCECAF,1563,"Descanso de panela feito de crochê com 18cm de diâmetro,",https://img.elo7.com.br/product/main/207BB46/descanso-de-panela-de-croche-croche.jpg,"descanso de panela,descanso de panelas em crochê,crochê",Descanso de Panela de Crochê
AF5809,1564,"Produto criado no conceito de caixa dobrável com material da mais alta qualidade, facilita o transporte, com alças nas laterais. Capa interna em TNT, com logo frontal em feltro patchwork 
 
A Caixa Organizadora estampada, é ideal para ser usada em ambientes infantis como, salões de jogos, quartos, salas e creches. 
 
Dimensões: Largura: 28 cm Altura: 30 cm Profundidade: 28 cm 
Material: TNT, Feltro, e Papel Reforço 1,6mm 
Altura: 30.00 cm 
Largura: 28.00 cm 
Comprimento: 28.00 cm 
Peso: 650 g",https://img.elo7.com.br/product/main/1C00051/caixa-organizadora-de-brinquedos-herois.jpg,"caixa,cesto,herois,organizador infantil,cesto para brinquedos,caixa organizadora,criança,caixa decorada,organizador,super herois,brinquedos,organizador de brinquedos,quarto infantil,caixa organizadora de brinquedo",Caixa Organizadora de Brinquedos - Herois
9E20E1,1565,"Mini Estátua - Estatueta - Decoração - Prosperidade - Lord Ganesha - Removedor de Obstáculos - Pequena 
 
Enviamos para os Correios em até 1 dia útil, após aprovação do pagamento. 
Emitimos Nota Fiscal Eletrônica para todos os Produtos. 
 
Altura: 10 cm 
Largura: 8 cm 
Peso 230 g 
Material: Resina 
Peça confeccionada em Resina de Alta Qualidade, muito resistente e ótimo acabamento. 
Pintura artesanal: por ser uma peça pintada à mão, pode haver uma pequena variação na tonalidade da foto. 
É ótima para decorar e trazer boas energias para todos e para o ambiente. 
 
Ganesha é o deus da Fortuna e Prosperidade. Conhecido por remover os obstáculos de nossas vidas. 
 
Um pouco mais sobre o Ganesha: é o deus do intelecto, da sabedoria e da fortuna para a tradição religiosa do hinduísmo e védica. De acordo com a mitologia hindu, Ganesha é o primeiro filho de Shiva e Parvati, e considerado um dos deuses mais importantes desta cultura. É adorado principalmente entre os homens de negócio e mercadores, devido ao fato de estar relacionado com a boa fortuna e sabedoria. Caracteristicamente, Ganesha é descrito como uma figura com cabeça de elefante e corpo de ser humano, com uma grande barriga, quatro braços, apenas uma presa e montado sobre um rato. Cada uma dessas características possuem uma simbologia distinta, que analisa a partir da semiótica da cultura hindu significa: Cabeça de elefante: representa a grande sabedoria e intelecto; Grande barriga: simboliza a paciência e a capacidade de digerir o bem e o mau ao longo da vida; Única presa: Ganesha tem apenas uma das presas, pois a outra foi quebrada, Este símbolo representa a ideia dos sacrifícios que devem ser feitos para se atingir a felicidade; Rato: este é o meio de transporte do Ganesha (vahana), que também representa a sabedoria, talento e inteligência, no sentido de investigar minuciosamente um assunto considerado difícil. Também conhecido como o Destruidor dos Obstáculos (Vinayaka). Ganesha é considerado o símbolo máximo da consciência lógica. O seu mantra é um dos mais populares na mitologia hindu, o mantra Om Gam Ganapataye Namah (eu Te saúdo, Senhor das tropas) é um dos mais utilizados e conhecidos mundialmente. Na língua tâmil a sílaba om é considerada sagrada e remete justamente à cabeça do deus Ganesha. 
 
EMBALAGENS: 
As embalagens dos produtos são feitas para que as peças fiquem seguras durante o transporte dos correios. Fazemos de tudo para que o recebimento da peça seja perfeito, caso ocorra algo no caminho, embora não seja comum, nos envie uma foto assim que chegar, ainda dentro da caixa com a peça danificada, não precisa devolver a peça, apenas arcar com o frete para enviarmos uma nova, sem custo adicional referente à peça para você, como prezamos pela satisfação dos nossos clientes, faremos de tudo para ficarem satisfeitos com a compra. 
 
GARANTIAS: 
Estamos online e disponíveis durante horário comercial pelo celular, whatsapp, telefone fixo e e-mail para que possamos resolver de imediato qualquer tipo de problema que possa acontecer no decorrer da transação, embora não seja comum. Você pode constatar nosso ótimo atendimento por meio dos comentários e avaliações de outros compradores. Além disso, todas as peças passam pelo controle de qualidade, para que o produto seja enviado sem defeitos de fabricação.",https://img.elo7.com.br/product/main/22B091A/ganesha-colorido-pequeno-10cm-415.jpg,"decoração,estatueta,presente,decorção,pequeno,estátua,lord,ganesha,deusa,estátua ganesha,decor,vermelho,shiva,obstáculos,enfeite,ganhesha,colorido,hindu,imagem,prosperidade,dourado,branco,deus,artesanato,dourada",Ganesha Colorido Pequeno 10cm 415
C91F5F,1566,"7 ORIXÁS A SUA ESCOLHA, EXCELENTE PRESENTE, DECORAÇÃO, PROTEÇÃO, FEITO EM RESINA. 
 
 
 
CARACTERÍSTICAS : 
 
 
 
Altura Aproximada : 15 cm a 18 cm. 
 
Comprimento Aproximado : 5 cm a 6,5 cm. 
 
Profundidade Aproximada : 5 cm a 6,5 cm. 
 
Peso Aproximado de cada um: 150 g a 250 g. 
 
Produto : 100% resina de alta qualidade. 
 
Conteúdo da embalagem : 7 Orixás a sua escolha, podendo ser também Pretos Velhos, Ciganos e Zé Pilintra, Produto novo e com nota Fiscal. 
 
Observação : Produto Artesanal, pode haver alterações nos tons de cores, pronto para ser batizado com o nome a sua escolha. Produto lavável e não lasca, muito mais resistente que o gesso. 
 
Orixás e demais imagens a serem escolhidas : 
 
OXUM 
OSSAIN 
OXAGUIAN 
EWÁ 
NANÃ 
EXU 
POMBAGIRA 
OXUMARÉ 
OGUM 
OXALÁ 
PRETO VELHO 
PRETA VELHA 
IEMANJÁ 
OMOLU 
XANGO 
LOGUN EDÉ 
OXOSSI 
ZÉ PELINTRA 
CIGANO 
CIGANA",https://img.elo7.com.br/product/main/1FE15B2/7-orixas-a-sua-escolha-imagem-estatua-altar-resina-estatueta-umbanda.jpg,"imag resina orixa,orixá,imagem,alt,imagens de orixas,estátua,umbanda",7 Orixás A Sua Escolha Imagem Estatua Altar Resina Estatueta
A04F9F,1567,"Lembrancinha/ centro de mesa/ decoração! 
Temos outras opções de cores para as mini rosas!!!!",https://img.elo7.com.br/product/main/194FE8D/lembrancinha-centro-de-mesa-para-batizad-casamento.jpg,"batismo,festa,rosa,1 comunhão,padrinhos,lembrancinhas,casamento,clean,noivos,aniversário 15 anos,batizado,madrinha,anjinha,centro de mesa,decoração,festa infantil,noiva,anjinho,consagração,decoração de mesa aniversário 15 anos,bodas,flores,1 eucaristia,arranjo de mesa,quarto infantil,provençal,primavera,floral,noivado",Lembrancinha/centro de mesa para Batizad
7D75A1,1568,"Caixinha de papel alta gramatura no tamanho 12x13cm 
Álbum dental porta dente de leite (Caixa plástica com fechamento) tamanho apx 7x8cm 
. 
* Permite o armazenamento correto dos dentes, formando a arcada. E também a fácil identificação dos dentes que ainda faltam cair.",https://img.elo7.com.br/product/main/139FB70/album-dental-porta-dente-de-leite-dental.jpg,"álbum,porta dente,álbum do dente,dente,dente de leite,dental,porta dente de leite,caixinha para dente",Álbum dental porta dente de leite
6FD180,1569,"Alem de um lindo presente, ainda vai ajudar a tratar através da Aromaterapia males do corpo para uma vida melhor, aromatica e saudavel. 
Quem gosta de si, sabe que a Aromaterapia é o melhor e mais natural caminho para cuidar de nossa saúde fisica e espiritual. 
Estes novos colares são em Murano, próprios para usar com o óleo essencial de sua preferencia. Basta destampar e colocar o aroma que precisa e passar o dia sentindo os benefícios que a natureza tem para nos oferecer através do óleo essencial. 
Em cores variadas mas são exclusivos então nos consulte antes de efetuar sua compra. Quantidade limitada. 
Se quiser economizar no frete, consulte-nos sobre a compra com os óleos essenciais. 
Pingente com aproximadamente 2 a 3 cm. 
PREÇO DA UNIDADE 
 
APÓS COMPRAR AQUI PELO SITE, SE PREFERIR VOCÊ PODE RETIRAR ESTE PRODUTO EM NOSSA LOJA FÍSICA NA ACLIMAÇÃO-SP 
 
ROSA DE LUZ",https://img.elo7.com.br/product/main/21A6C1A/pingente-difusor-pessoal-em-murano.jpg,"colorido,cordão,presente,pingente,difusor,pessoal,pingente para difusor,vidro,aromaterapia,óleos essenciais,aroma,colar,murano,óleo",Pingente Difusor Pessoal em Murano
8AFF54,1570,"Camiseta 100% Algodão Penteado 30.1 
Malha bem leve com um toque suave. 
Acabamentos de primeira linha nas costuras. 
Confecção própria com Qualidade Comprovada! 
 
Tamanhos 
 
Baby Looks Tamanho PP - 38 x 53 
Baby Looks Tamanho P - 39,5 x 56 
Baby Looks Tamanho M - 41,5 x 58 
Baby Looks Tamanho G - 45 x 60",https://img.elo7.com.br/product/main/15DB276/baby-look-arlequina-camiseta-feminina.jpg,"halloween,esquadrão suicida,fantasia arlequina,camiseta feminina,baby look,arlequina,camiseta arlequina,haloween,festa à fantasia",Baby Look Arlequina
B87136,1571,"Vestido Infantil de Festa Tam 1 ao 6 
Tecido 100% poliester com forro 100% algodão!!! 
Estampa em alta qualidade, não sai, não desbota e não mancha. Alta costura!!! 
 
Trabalhamos somente com encomendas, se atente ao prazo de confecção + prazo dos correios!!! 
 
As medidas estão nas fotos, antes de comprar confira as medidas, Troca somente no caso de defeito de fabricação. 
 
Não nos responsabilizamos por atrasos causados pelos correios!!! 
 
Caso precise para um prazo menor, nos contate que verificamos a possibilidade, taxa de antecipação de rodução 15,00!!!",https://img.elo7.com.br/product/main/1D2F2E3/vestido-ariel-pequena-sereia-festa-ariel.jpg,"vestido temático,vestido de festa,vestido infantil,festa ariel,pequena sereia,personalizados ariel,vestido de festa ariel,vestido,vestido ariel,decoração ariel,ariel",Vestido Ariel Pequena Sereia
935921,1572,"Produto 100% Nacional! Fabricação Própria! 
 
 Tamanhos: 
 DEIXE O TAMANHO DESEJADO REGISTRADO NAS OBSERVAÇÕES DE SUA COMPRA. 
 
P (0 - 1 Ano) 
M (1 - 2 Anos) 
G (2 - 3 Anos) 
FABRICAMOS MAIORES E TAL MÃE TAL FILHA COM VALOR SOB CONSULTA. 
 
Poderá ser retirado em Belo Horizonte. 
 
Veja nossa lista de produtos e aproveite o frete para adquirir mais peças de uma só vez! Após sua compra por este ou qualquer outro anuncio nosso será enviado o link de nossa página para seu e-mail para que possa conhecer toda nossa Coleção Atualizada ;) 
 
Consultar disponibilidade de tamanho antes de fechar a compra. Faça todas as perguntas que quiser!!!",https://img.elo7.com.br/product/main/20A8C33/saia-tutu-perolas-e-florzinhas.jpg,"rosa,vermelha,bolinhas,bola,aniversário,pérolas,pintadinha,galinha,palhaço,saia,passarinho,florzinha,carnaval,minnie,tutu,circo,palhacinha,tule,saia tutu,fatasia,jardim,bailarina,azul,personalizado",SAIA TUTU PÉROLAS E FLORZINHAS
A091F6,1573,"Encantes seus convidados com esta linda lembrancinha personalizada. 
 Almofadas 20x28 
 
Primeiramente gostaria de lembrá-los que nossas almofadas são produzidas a mão, ou seja, você está adquirindo um produto totalmente artesanal, sendo assim o tamanho e cores pode variar de um para o outro. 
Todos os nossos anúncios são digitais (lembrando que pode haver pequenas variações de cores conforme os monitores) 
Leia atentamente todas as informações, ao clicar em comprar você aceita todas as condições descritas nesta aba DETALHES e também POLÍTICAS DA LOJA. 
******************************************************************************************* Almofadas Personalizadas Tamanho 20x28 
Após a confirmação dos pagamentos, entraremos em contato, 
 Será enviado ao cliente duas artes, podendo fazer até duas alterações. 
O prazo para produção das artes é de dois dias úteis. 
O prazo para confecção das almofadas e de 15 dias úteis. 
Este valor se refere à personalização somente da frente da almofada, para personalização do verso é cobrado uma taxa (verificar taxa com vendedor) 
As almofadas são confeccionamos em qualquer tema, de acordo com a necessidade de cada cliente. 
*********************************************************************************************** 
 
Nossas almofadas são produzidas em: 
*Tecido 100% Poliéster. 
*Enchimento com fibra siliconizada. 
*Antialérgica. 
*As almofadas podem variar de tamanho devido à virada do tecido para a costura. 
*A área de impressão de cada almofada é 20 x 28 
*As almofadas pesam aprox. 65 gramas 
NÃO TRABALHAMOS COM EMBALAGENS FESTIVAS! 
 
Para pedidos com urgência favor usar o campo de perguntas. 
*************************************************************************************** 
O prazo de entrega após o envio fica por conta dos Correios. 
Recomendamos comprar com uma margem de segurança contando com possíveis atrasos dos Correios. 
Não nós responsabilizamos por: 
*Atraso dos correios na entrega 
**Endereços errados 
**Nesse caso o produto retornará e o cliente pagará novo frete para reenvio da mercadoria. 
***************************************************************************** 
Aprovação da arte: 
É de inteira responsabilidade do cliente a correção da arte, o cliente recebera a ultima a arte é de seu dever informar ao vendedor qualquer erro que esteja na arte, caso o cliente não o faça, será de responsabilidade de o cliente aceitar a mesmo como esta, o vendedor só será responsável pelas artes que não foram aprovadas pelo cliente. Neste caso faremos a troca e o novo envio é de responsabilidade do vendedor. 
*************************************************************************** 
Trocas e Devolução: 
Não serão aceitas trocas, pois os mesmo se tratam de produtos personalizados, portanto não há como revender o mesmo. 
Devoluções só serão aceitas nos casos de haver algum defeito no produto, como costura ou arte errada (neste caso o que não foi aprovado pelo cliente) 
Atenção: 
Compras que não forem efetuadas com 7 dias será cancelada automaticamente. 
Qualquer duvida, estaremos à sua disposição.",https://img.elo7.com.br/product/main/195AF2B/almofada-personalizada-dia-do-professor-almofadinhas.jpg,"almofada personalizada dia dos professores,almofada personalizada,travesseirinho,almofadinha,lembrancinha personalizada,lembrancinha dia dos professores",Almofada Personalizada Dia do Professor
A2CD46,1574,"Lembrancinha de maternidade Caixa de Charutos de chocolate 
 
Caixa de branca ou kraft com 6 chocolates Baton Garoto embalados em papel crepom e cinta personalizada com nome da criança. 
 
A arte do tag é personalizada, fazemos em outras cores e dizeres. 
 
Após a confirmação do pagamento a arte é enviado por email para aprovação em até 2 dias úteis.",https://img.elo7.com.br/product/main/19B7DD2/lembranca-maternidade-charutos-chocolate-lembrancinha-de-maternidade-menino.jpg,"lembrancinha de maternidade charutos de chocolate menino,lembrancinha de maternidade chocolate,lembrancinha maternidade menino,lembrança maternidade charutos de chocolate",Charutos de Chocolate Lembrancinha Maternidade
8E9ED1,1581,"KIT FESTA FLAMINGO (13 PEÇAS) - LOCAÇÃO!!! 
 
Este kit é composto pelas seguintes peças: 
 
- 01 Porta bolo branco em porcelana (30 cm de diâmetro) 
- 01 Porta doce alto rosa em metal (25cm de diâmetro x 20cm de altura) 
- 02 Porta doces rosa em porcelana, tamanho M (26 cm de largura x 13cm de altura) área interna 22 cm de diâmetro 
- 01 Bandeja rosa (25cm x 14cm) 
- 01 Porta doce alto verde em metal (25cm de diâmetro x 20cm de altura) 
- 02 Porta doces verde em porcelana M (17cm de diâmetro x 10,5cm de altura) 
- 02 Porta doces amarelo laqueado (19cm de largura x 15cm de altura) 
- 02 Mini vasos de vidro com mini margaridas 
- 01 Flamingo decorativo (85cm x 27cm) 
 
 
* ANTES DE EFETUAR SUA COMPRA, CLICK EM CONTATAR VENDEDOR E INFORME A DATA QUE DESEJA PARA VERMOS DISPONIBILIDADE E O CEP PARA CALCULARMOS O VALOR DO FRETE PARA ENTREGA E RETIRADA NO SEU BAIRRO. 
 
OBS: ATENDEMOS SOMENTE NA CAPITAL DE SÃO PAULO, NAS SEGUINTES REGIÕES: Vila Mariana, Vila Clementino, Ibirapuera, Moema, Campo Belo, Aeroporto, Vila Mascote, Brooklin, Vila Olimpia, Itaim Bibi, Jardins, Planalto Paulista, Santo Amaro, Chácara Santo Antonio, Morumbi, Butantã, Jardim Guedala,Vila Andrade, Pinheiros, Vila Madalena, Pacaembu, Perdizes, Sumaré, Vila Romana, Jabaquara, Ipiranga e Interlagos. 
 
OUTRAS LOCALIDADES - Consulte valor do frete para entrega e retirada em contatar vendedor.",https://img.elo7.com.br/product/main/16724B2/kit-festa-flamingo-locacao-porta-bolo-locacao.jpg,"aluguel,porcelanas para festa locação,pratos de porcelana locação,locação de porcelanas,locação de louças para festa,aluguel suporte para bolo e doces,porta doce,porcelanas candy locação,kit festa,prato para bolo,kit festa locação,chá de bebê,porcelanas para locação,aluguel de decoração de festa,kit festa aluguel,porcelanas para festa,aluguel de louças para decoração,locação de louças para decoração de festa,aluguel porta bolo e doces,pratos de porcelana aluguel,aluguel de louças para decoração festa infantil,porta doce aluguel",Kit Festa Flamingo CANDY COLOR -LOCAÇÃO
C9C947,1624,"Vestido temático infantil Galinha Pintadinha 
tecido oxford 
tamanho de 0 a 08 anos 
Temos diversos personagens, cores e modelos",https://img.elo7.com.br/product/main/1FFC597/vestido-tematico-infantil-galinha-pintadinha-tematico.jpg,"vestido galinha pintadinha,galinha pintadinha,vestido,tema",Vestido Temático Infantil Galinha Pintadinha
A5E866,1625,"Ninguém vai ficar por fora desse momento especial com este lindo convite digital 
(pode ser impresso ou enviado por whatsapp/redes sociais) 
~ Convite R$20 
Tamanho 10x15 (fazemos outras medidas) 
 
-Pague apenas uma única vez e imprima quantas cópias forem necessárias. 
- Arquivo enviado via e-mail em formato JPEG E PDF pronto para impressão. Pode-se imprimir em casa ou na gráfica. 
- O seu tema não está disponível na nossa loja? Nos informe, faremos a confecção. 
 
COMO FUNCIONA: Você faz o pedido e o pagamento e nos envia os dados do aniversariante para personalização do kit. Nós fazemos as alterações e enviamos por e-mail (300dpi /extensão JPG ou PDF) para possíveis alterações/correções. Após sua aprovação, enviamos o e-mail com os arquivos prontos e preparados para impressão. 
 
ATENÇÃO: AS CORES SOFREM VARIAÇÕES DE UMA GRÁFICA PARA OUTRA (em relação ao que você vê no monitor), RECOMENDAMOS IMPRIMIR UM TESTE ANTES DE IMPRIMIR A QUANTIDADE DEFINITIVA 
 
QUALIDADE SEM IGUAL! 
PRODUTO DESENVOLVIDO POR DALE DESIGN, COM PROFISSIONAIS QUALIFICADOS NO DESIGN GRÁFICO 
 
Muito obrigado pela sua visita. É sempre uma prazer recebê-lo em nossa loja. 
 
OBSERVAÇÃO: PREZADOS CLIENTES ANTES DE COMPRAR QUALQUER PRODUTO, LEIA COM ATENÇÃO NOSSA POLÍTICA DE VENDAS, NÃO ACEITAMOS RECLAMAÇÕES POSTERIORES!",https://img.elo7.com.br/product/main/1AA3C67/convite-digital-chuva-de-amor-cha-de-bebe.jpg,"chuva de amor chá de bebe,chuva,anos,personalizado,festa,imprimir,aninho,convite,chuva de amor,nuvem,2,amor,aniversário,chá de bebê,5,menina,1,benção,arte,3,6,4,digital,chá,chuva de benção,niver",CONVITE DIGITAL CHUVA DE AMOR CHÁ DE BEBÊ
910D0A,1626,"CONHEÇA AS OUTRAS ESTAMPAS PELO MOSTRUÁRIO. FAVOR CONFIRMAR A DISPONIBILIDADE: 
 
A flanela será sempre branca. 
 
Largura: 0,7o cm 
Comprimento: 0,80cm 
 
O que é o cueiro? 
O cueiro nada mais é do que um paninho, que pode ser de algodão ou de flanela e que é muito útil no dia a dia dos bebês! 
 
O cueiro é tipo uma manta? 
Não! Podemos dizer que o cueiro está, em termos de espessura, entre a fraldinha e a manta. É mais leve e fino que a manta e mais grosso que as fraldas. 
 
Para que serve um cueiro? 
Pode parecer estranho, mas é verdade: o cueiro serve para todas as horas e ocasiões! Saiu de casa e está sol ou ventando? O cueiro serve para cobrir a cabeça do bebê. Vai comer na cadeirinha do carro? Forre com cueiro! O bebê vai tirar uma soneca fora de casa? Coloque o cueiro embaixo dele e cubra-o com a mantinha! Enfim, o cueiro é um coringa!",https://img.elo7.com.br/product/main/16D5C04/cueiro-de-flanela-e-tricoline-cueiro-rosa.jpg,"manta de flanela e tricoline,cueiro duplo,cueiro menina,cueiro flanelado,cueiro rosa,cueiro,cueiro de flanela",Cueiro de flanela e tricoline
C6B3F3,1627,"**Miolo para criação de Álbum de bebê*** 
 
Contém 35 páginas + capa + contracapa 
arquivos no tamanho - 22 cm X 20 cm (extensão JPG) com 300dpi 
 
ATENÇÃO - o miolo são páginas prontas, não há como editar os elementos ou textos inclusos. (é apenas feito a alteração no nome da criança) 
 
Roteiro do diário 
 
- Capa 
- Contra- capa 
- Foto Mamãe Grávida 
- Ultrassom 
- Minha mão e meu pá 
- Votos mamãe 
- Votos papai 
- Minha primeira foto 
- Primeiro Banho (dados) 
- Foto primeiro banho 
- Minha familia (arvore) 
- Minha família (foto) 
- Fotos avós maternos 
- Fotos tios maternos 
- Fotos avós paternos 
- Fotos tios paternos 
- Meu batismo (dados) 
- Meu batismo (minha foto) 
- Fotos padrinhos de batismo 
- Fotos paadrinhos de consagração 
- Meu batismo (Foto com a familia) 
- Meu batismo (Foto com a familia) 
- Meu primeiro dente 
_ Meu crescimento (dados) 
- Meu crescimento (foto 1 mes) 
- Meu crescimento (foto 2 e 3 meses) 
- Meu crescimento (foto 4 e 5 meses) 
- Meu crescimento (foto 6 e 7 meses) 
- Meu crescimento (foto 8 e 9 meses) 
- Meu crescimento (foto 10 e 11 meses) 
- Meu crescimento (foto 12 meses) 
- Meu aniversário de 1 ano (dados) 
- Meu aniversário de 1 ano (foto) 
- Meu aniversário de 1 ano (fotos) 
- Melhores momentos (capa) 
- melhores momentos - (foto) 
 
Imprima e monte seu álbum de bebê conforme o seu gosto. 
 
Todas as imagens estão em alta resolução - 300dpi. 
 
O produto é exclusivamente digitail, sendo enviado somente pela internet. 
 
Em caso de dúvidas entre em contato, clicando em Contatar Vendedor. Será um prazer atendê-lo(a).",https://img.elo7.com.br/product/main/1F7CC5C/album-digital-bebe-tema-gatinha-marie-rosa.jpg,"gatinhamarie,miolo,álbum,girl,kids,separe suas tags com vírgulas,pink,clean,boy,rosa,menina,album do bebe para imprimir,digital,imprimir,menino,luxo,baby",ALBUM DIGITAL BEBÊ - TEMA GATINHA MARIE
74D19F,1628,"PRODUTO : Caixa Convite Padrinhos de Batismo 
MEDIDAS : 5 cm altura x 18 cm largura x 10 cm profundidade 
DETALHES : Confeccionada em papel de alta gramatura, impressa em alta resolução, totalmente personalizável de acordo com cores e tema que desejar. 
** CAPA = com elementos em relevo e detalhes com apliques em pérola/strass/fita, etc... que variam de acordo com o tema escolhido. 
** CONVITE = localizado na contracapa interna, personalizado com nome do bebê e padrinhos. A mensagem pode ser modificada, de acordo com sua necessidade. 
** FECHAMENTO = fita de cetim para formar um laço. 
** PRODUTOS QUE ACOMPANHAM = 
CAIXA DA MADRINHA = contém : 1 sachê com duas almofadinhas com tercinho + 1 mini aromatizador 30 ml + 3 sabonetes ursinho. 
 
OU 
 
CAIXA DO PADRINHO = contém : 1 sachê com duas almofadinhas com tercinho + 1 mini sabão de barbear 60 grs + 1 sabonete masculino quadrado 
 
** AROMA = nossa sugestão é : CHEIRINHO DE BEBE para a dinda e MARINE para o dindo. Esses são os que mais saem. 
Mas, se houver outro de sua preferência, consulte, temos uma infinidade de aromas. 
 
===>>> ATENÇÃO : O valor do anúncio é para CADA caixa. 
 
. 
INFORMAÇÕES IMPORTANTES: 
* SEMPRE consulte prazo para produção e envio. Apesar de nosso prazo estar afixado no anúncio, podem haver variações (para mais ou para menos) de acordo com a agenda no momento da sua compra; 
* O item será personalizado com nome e/ou idade e/ou data (opcional); 
* Personalização : Papel off set, gramatura 180. Impressão em alta resolução de cores, garantindo cores perfeitas. 
* Confeccionamos em qualquer tema. Enviamos a arte para sua conferência e aprovação. 
. 
PROCEDIMENTOS APÓS A COMPRA E PAGAMENTO : 
* CONFIRA SEMPRE se seus dados estão atualizados; 
* Entraremos em contato através do chat em até 1 dia útil, para definirmos todos os detalhes da personalização; 
* É muito importante que o você fique ATENTO ao seu e-mail e notificações do app , pois será através deles que faremos o contato. 
. 
ATENÇÃO : Boletos levam de 2 a 3 dias úteis para serem aprovados. 
. 
*** Normalmente entraremos em contato com você de Segunda à Sexta das 13h. às 18h.",https://img.elo7.com.br/product/main/1233233/caixa-convite-para-padrinhos-de-batismo-sabonete-artesanal.jpg,"sabonete infantil,caixa lembrança batizado,batizado menino,sabonete ursinho,convite batizado,sachê perfumado,caixa convite,padrinhos de batismo,convite padrinhos de batismo,sabonete artesanal,sabonete,caixa para padrinhos,batismo menino,caixa lembrança,aromatizador,convite,convite batismo,padrinhos",CAIXA CONVITE PARA PADRINHOS DE BATISMO
64E905,1629,Painel para ser utilizado no fundo da mesa decorando o ambiente. Feito em PVC de 0.5mm,https://img.elo7.com.br/product/main/105BA17/painel-cha-de-revelacao-listras.jpg,"mesa,fof,menina,painel chá revelação,personalizado,menino,chá,decoração,fundo,bonito,bebê,revelação,azul,painel,rosa,listras,silhueta,pvc",Painel - Chá de Revelação
C531C9,1630,"Envelope para convite Cortado a laser 
Papel 120 gramatura (fazemos em outras gramaturas, consulte-nos) 
Tamanho: Para convites 15x20cm 
Varias Cores sob consulta 
**Venda apenas do envelope. Convite e fita devem ser adquiridos separadamente.** 
 
Os envelopes são enviados desmontados, o cliente dobra e cola com cola comum. 
*O corte a laser pode fazer marcas de queimado no papel*",https://img.elo7.com.br/product/main/1F3EBCE/envelope-convite-corte-a-laser-mod-09-gr120-convite.jpg,"aniversário,convidados,envelope,chá bar,padrinhos,festa,batizado,noiva,cartão,noivado,chá de panela,cortado a laser,save the date,noivos,convites de casamento cortado a laser,convite,15 anos,infantil,bodas,luxo,corte a laser,casamento",Envelope convite Corte a Laser mod 09 gr120
CED0C5,1631,"ATENÇÃO!!! 
ANÚNCIO REFERENTE À LOCAÇÃO DA DECORAÇÃO!!! 
CONSULTE A DISPONIBILIDADE PARA A DATA DESEJADA NO CAMPO DE PERGUNTAS, 
ANTES DE CLICAR EM COMPRAR!!! 
 
Fazemos seus sonhos se torna realidade! Sua festa com total delicadeza, rica em detalhes, com peças provençais. Fazemos a festa completa, desde a decoração da mesa principal e todo ambiente da festa, incluindo doces personalizados e também a locação somente das peças. Consulte - nos. 
Nessa decoração luxo vem; Nessa decoração luxo vem; 
 
Mesa provençal 1,50 Aparador provençal 1,20 Dois Aparadores Laterais de 80 cm ,Banquinho de Praça ,Tapete do tema ,Suporte de bolo ,Bolo Fake do Tema ,Turma da Monica em Pelucia ,2 Botinhas Louça ,7 bandejas ,2 Vasos Arranjos Mesa ,2 Vasos Chão , 2 Trio de Maletas , 2 Cubo Vermelho ,4 Copos ,Relogio ,2 Guarda Chuvas ,2 torres com bexigas ,TV Retro,Painel . 
 
Não Incluso. 
Vela de Bolo ( Valor a consultar) 
Nome personalizado na mesa ( Locação 15,00 ou compra R$ 60,00 Dependendo do tamanho do nome ) 
Lembrancinhas Personalizadas ( Podendo ser contrato com Valor a combinar) 
Consultar o frete de sua Região antes de Finalizar a compra. 
Temos decorações de Emergências 
Ficou na mão , nos te ajudamos , montamos e personalizamos sua festa completa em até 24 horas. 
 Até aqui nos ajudou o Senhor",https://img.elo7.com.br/product/main/20C9312/decoracao-turma-da-monica-locacao-decoracao-branca-de-neve-para-locacao.jpg,"decoração rustica a bela e a fera,passarinho,festa glamour garantido,lembrancinha bela e a fera,aluguel festa branca de neve,decoração,decoração turma da monica,cha d bb,vestido branca de neve,dourado,princesa sophia,decoração branca de neve rustica,vermelho,bela,muro ingles,luxo,jardim encantado,locação móveis provençais,promoção decoração branca de neve e os sete anões,tiara bela e a fera,fronzen,sansões,chá de bebê,decoração princesas disney,mickey,chá de bb,mesa de festa a bela e a fera,sophia,neve,decoração branca de neve com muro ingles",Decoração Turma da Monica Locação
